"LURN_SAK","INCIDENT_DATE","STAT","STAT_DESC","STREET","CITY","ZIP","XY_POINT","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
16507995,"2013-09-08 21:37:30","085","GRAND THEFT: Auto Parts And Accessories","14600 PIONEER BLVD","LA MIRADA",,"6536646.126253,1785441.009292","913-12454-0461","0461","12454","CA0190004","NORWALK","N"
16507831,"2013-09-08 22:07:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","44700 SANDHURST LN","LANCASTER",,"6507159.74441819,2075444.1535212","913-16226-1127","1127","16226","CA0190024","LANCASTER","N"
16507982,"2013-09-08 22:30:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","4900 GREGG RD","PICO RIVERA","90660","6539649.27163062,1821671.96323194","913-06714-1512","1512","06714","CA0190015","PICO RIVERA","N"
16507592,"2013-09-08 22:44:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","8000 ATLANTIC AVE","CUDAHY","90201","6505012.87043113,1808619.77542561","913-11112-0263","0263","11112","CA0190002","EAST LOS ANGELES","N"
16509640,"2013-09-08 22:45:00","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","18600 PIONEER BLVD","ARTESIA","90701","6536839.8169477,1772032.59269463","913-17645-1349","1349","17645","CA0190013","LAKEWOOD","N"
16508607,"2013-09-09 00:00:00","084","GRAND THEFT: From Unlocked Auto","44900 ROCK ISLAND DR","LANCASTER",,"6530775.2933156,2076776.32178862","913-16280-1135","1135","16280","CA0190024","LANCASTER","N"
16507827,"2013-09-09 00:52:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","6300 MONERO DR","RANCHO PALOS VERDES","90275","6442887.69579719,1742957.30307628","913-03221-1735","1735","03221","CA0190017","LOMITA","N"
16507824,"2013-09-09 00:52:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","6300 MONERO DR","RANCHO PALOS VERDES","90275","6442887.69579719,1742957.30307628","913-03220-1735","1735","03220","CA0190017","LOMITA","N"
16508195,"2013-09-09 01:00:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","2000 SUANA DR","RANCHO PALOS VERDES","90275","6464616.60017394,1727362.36149719","013-03227-1744","1744","03227","CA0190017","LOMITA","N"
16508138,"2013-09-09 01:30:00","386","THEFT, PETTY: Bicycles","600 S DITMAN AVE","LOS ANGELES","90023","6504241.81193386,1832254.33117478","913-11125-0277","0277","11125","CA0190002","EAST LOS ANGELES","N"
16508460,"2013-09-09 01:30:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2200 250TH ST","LOMITA","90717","6463997.050013,1749140.756695","913-03229-1711","1711","03229","CA0190017","LOMITA","N"
16507901,"2013-09-09 02:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","11817 DUNCAN AVE","LYNWOOD","90262","6505019.87569611,1791130.1915087","913-13934-2118","2118","13934","CA01900V3","CENTURY","N"
16509564,"2013-09-09 02:15:00","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","14800 BEACH BLVD","LA MIRADA","90638","6565736.93615307,1784913.82534877","913-12529-0468","0468","12529","CA0190004","NORWALK","N"
16507791,"2013-09-09 02:15:00","385","THEFT, PETTY: Auto Parts And Accessories","4900 W 111TH PL","LENNOX","90304","6450998.7858742,1798395.23714769","913-07856-0382","0382","07856","CA0190003","SOUTH LOS ANGELES","N"
16510603,"2013-09-09 02:30:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","900 N TOWNSEND AVE","EAST LOS ANGELES","90063","6504536.61036228,1839600.28200807","913-11205-0272","0272","11205","CA0190002","EAST LOS ANGELES","N"
16507761,"2013-09-09 02:44:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","16300 CORNUTA AVE","BELLFLOWER","90706","6525120.99327253,1780656.04854478","913-17517-1337","1337","17517","CA0190013","LAKEWOOD","N"
16507749,"2013-09-09 03:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","LARRABEE ST & SANTA MONICA BLVD","WEST HOLLYWOOD","90069","6445588.49976201,1853717.37480836","913-05233-0977","0977","05233","CA0190009","WEST HOLLYWOOD","N"
16508029,"2013-09-09 03:07:30","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","400 E ALTADENA DR","ALTADENA","91001","6519695.72393939,1892269.83778393","913-02384-0773","0773","02384","CA0190007","ALTADENA","N"
16507844,"2013-09-09 03:52:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","2300 VIA CIELO AVE","HACIENDA HEIGHTS","91745","6565971.5691705,1822705.24257249","913-10111-1476","1476","10111","CA0190014","INDUSTRY","N"
16508561,"2013-09-09 04:00:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","200 SHRODE AVE","MONROVIA","91016","6561470.27943384,1867132.05086134","913-08633-0582","0582","08633","CA0190005","TEMPLE","N"
16508415,"2013-09-09 04:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","38700 20TH ST E","PALMDALE",,"6532957.43166788,2035294.38637994","913-12888-2610","2610","12888","CA01900W9","PALMDALE","N"
16507864,"2013-09-09 05:05:00","082","GRAND THEFT: Purse Snatch","23RD ST & FLOWER","LOS ANGELES",,"6478953.49998508,1833469.12493348","913-05413-6891","6891","05413","CA0190031","TRANSIT SERVICES BUREAU","N"
16508178,"2013-09-09 05:07:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","IMPERIAL HWY & E LA MIRADA BLVD","LA MIRADA",,"6558078.346385,1792254.754164","913-12459-0463","0463","12459","CA0190004","NORWALK","N"
16508332,"2013-09-09 05:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","21200 BLOOMFIELD AVE","LAKEWOOD",,"6541978.49991179,1762900.00006746","913-17562-1328","1328","17562","CA0190013","LAKEWOOD","N"
16508737,"2013-09-09 05:45:00","385","THEFT, PETTY: Auto Parts And Accessories","2400 SPICE PECAN WAY","PALMDALE",,"6509771.82088694,2028156.1752627","913-12906-2612","2612","12906","CA01900W9","PALMDALE","N"
16508051,"2013-09-09 07:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","4100 LA CIENEGA","LOS ANGELES","90056","6448643.63022301,1826392.23041998","913-02326-2791","2791","02326","CA0190065","MARINA DEL REY","N"
16507985,"2013-09-09 08:00:00","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","16900 PIONEER BLVD","ARTESIA","90701","6536291.28425212,1777742.81322952","913-17530-1348","1348","17530","CA0190013","LAKEWOOD","N"
16508095,"2013-09-09 09:25:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","1100 E PALMDALE BLVD","PALMDALE",,"6528712.58307986,2033265.926888","913-12873-2610","2610","12873","CA01900W9","PALMDALE","N"
16508136,"2013-09-09 09:30:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","800 SUNSET AVE","VALINDA",,"6572825.7646607,1838755.90183303","913-10124-1421","1421","10124","CA0190014","INDUSTRY","N"
16508044,"2013-09-09 10:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3100 PEARLWOOD DR","LANCASTER",,"6505436.33644769,2063103.24316369","913-16243-1192","1192","16243","CA0190024","LANCASTER","N"
16508226,"2013-09-09 10:37:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","11800 DEL AMO BLVD","CERRITOS","90703","6537302.39541885,1766668.83504944","913-03407-2313","2313","03407","CA01900R7","CERRITOS","N"
16508173,"2013-09-09 11:30:00","086","GRAND THEFT: Bicycles","4500 ADMIRALTY WAY","MARINA DEL REY","90292","6427348.97808074,1816612.64844544","913-02328-2761","2761","02328","CA0190065","MARINA DEL REY","N"
16508364,"2013-09-09 12:00:00","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","15300 MCNAB AVE","BELLFLOWER","90706","6526845.08595295,1783396.41904828","913-17567-1333","1333","17567","CA0190013","LAKEWOOD","N"
16509596,"2013-09-09 12:00:00","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","25500 AVENUE STANFORD","VALENCIA","91355","6386257.46686627,1979999.27616987","913-12473-0645","0645","12473","CA0190006","SANTA CLARITA VALLEY","N"
16515767,"2013-09-09 12:00:00","385","THEFT, PETTY: Auto Parts And Accessories","18600 COLIMA RD","ROWLAND HEIGHTS","91748","6592580.0594696,1818912.67117837","913-06386-2932","2932","06386","CA0190020","WALNUT","N"
16508213,"2013-09-09 12:28:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","4900 SLAUSON AVE","LOS ANGELES",,"6437714.54177344,1820722.59866087","913-02330-2765","2765","02330","CA0190065","MARINA DEL REY","N"
16508338,"2013-09-09 12:35:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","19600 VIA PRINCESSA","CANYON COUNTRY",,"6417491.48700419,1971756.7494242","913-12422-0617","0617","12422","CA0190006","SANTA CLARITA VALLEY","N"
16508257,"2013-09-09 13:00:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","300 LAKEWOOD CENTER MALL","LAKEWOOD","90712","6519893.5027433,1767990.25202604","913-17554-1329","1329","17554","CA0190013","LAKEWOOD","N"
16508246,"2013-09-09 13:00:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","700 SILVER SPUR RD","ROLLING HILLS ESTATES","90274","6449200.89770738,1739217.92641041","913-03228-1724","1724","03228","CA0190017","LOMITA","N"
16508266,"2013-09-09 13:09:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","24800 PICO CANYON RD","STEVENSON RANCH",,"6390000.59962025,1961202.58315635","913-12417-0660","0660","12417","CA0190006","SANTA CLARITA VALLEY","N"
16509830,"2013-09-09 13:15:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","5300 CENTINELA AVE","LOS ANGELES","90056",,"913-02343-2766","2766","02343","CA0190065","MARINA DEL REY","N"
16508311,"2013-09-09 14:00:00","386","THEFT, PETTY: Bicycles","10600 ROSECRANS AVE","NORWALK","90650","6529318.62234445,1786588.36246751","913-12468-0455","0455","12468","CA0190004","NORWALK","N"
16512016,"2013-09-09 14:00:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","8400 WASHINGTON BLVD","PICO RIVERA","90660","6529867.98181003,1817646.60710944","913-06819-1520","1520","06819","CA0190015","PICO RIVERA","N"
16508334,"2013-09-09 14:19:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","7100 SANTA MONICA BLVD","WEST HOLLYWOOD",,"6457478.7118124,1855525.48309424","913-05243-0989","0989","05243","CA0190009","WEST HOLLYWOOD","N"
16508326,"2013-09-09 14:20:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","HARDWICK ST & LAKEWOOD BLVD","LAKEWOOD","90712","6518395.00018182,1767997.12487251","913-17560-1329","1329","17560","CA0190013","LAKEWOOD","N"
16508310,"2013-09-09 14:21:30","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","4100 WOODRUFF AVE","LAKEWOOD","90715","6526271.246787,1761876.780758","913-17559-1324","1324","17559","CA0190013","LAKEWOOD","N"
16508368,"2013-09-09 14:39:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","7200 ROSEMEAD BLVD","SAN GABRIEL","91775","6539482.7765977,1869598.6019024","913-08622-0588","0588","08622","CA0190005","TEMPLE","N"
16508349,"2013-09-09 15:00:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","3000 W AVENUE K","LANCASTER",,"6506234.22999546,2068075.11150017","913-16268-1129","1129","16268","CA0190024","LANCASTER","N"
16508463,"2013-09-09 16:53:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","300 LEMON AVE","WALNUT","91789","6602690.66220602,1828890.07249838","913-06230-2914","2914","06230","CA0190020","WALNUT","N"
16508522,"2013-09-09 17:29:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","11500 SOUTH ST","CERRITOS","90703","6535169.32586612,1771230.4269761","913-03414-2321","2321","03414","CA01900R7","CERRITOS","N"
16510881,"2013-09-09 17:30:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","14800 HARTSVILLE ST","LA PUENTE",,"6572373.23735052,1835910.18311502","913-10237-1431","1431","10237","CA0190014","INDUSTRY","N"
16508622,"2013-09-09 18:00:00","385","THEFT, PETTY: Auto Parts And Accessories","4300 IMPERIAL HWY","LYNWOOD","90262","6505830.7467481,1797378.97769728","913-13967-2113","2113","13967","CA01900V3","CENTURY","N"
16508598,"2013-09-09 18:24:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","7100 SANTA MONICA BLVD","WEST HOLLYWOOD",,"6457478.7118124,1855525.48309424","913-05247-0989","0989","05247","CA0190009","WEST HOLLYWOOD","N"
16508682,"2013-09-09 19:46:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","13400 CROSSROADS PKWY N","INDUSTRY","91746",,"913-10155-1410","1410","10155","CA0190014","INDUSTRY","N"
16508657,"2013-09-09 19:47:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1500 STEELE AVE","EAST LOS ANGELES","90063","6509927.78514194,1844049.11303136","913-11142-0273","0273","11142","CA0190002","EAST LOS ANGELES","N"
16508638,"2013-09-09 20:07:30","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","17700 DUMONT AVE","CERRITOS","90703","6530126.72167864,1775204.66415014","913-03418-2310","2310","03418","CA01900R7","CERRITOS","N"
16508646,"2013-09-09 20:25:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1000 W AVENUE K","LANCASTER",,"6516597.27860878,2067960.53153037","913-16283-1126","1126","16283","CA0190024","LANCASTER","N"
16508640,"2013-09-09 20:32:00","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","800 N VIGNES ST","LOS ANGELES","90023","6491237.975172,1842611.39893","913-05425-6501","6501","05425","CA0190031","TRANSIT SERVICES BUREAU","N"
16508678,"2013-09-09 21:05:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1800 WALNUT GROVE AVE","ROSEMEAD","91770","6536818.4517974,1840022.99629564","913-08635-0535","0535","08635","CA0190005","TEMPLE","N"
16508675,"2013-09-09 21:15:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1900 FOOTHILL BLVD","LA CANADA","91011","6495477.44626053,1899707.43347302","913-01749-1264","1264","01749","CA0190012","CRESCENTA VALLEY","N"
16508148,"2013-09-09 21:30:00","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","400 FOOTHILL BLVD","LA CANADA",,"6504700.57807669,1894764.40792604","913-01745-1264","1264","01745","CA0190012","CRESCENTA VALLEY","N"
16508707,"2013-09-09 21:30:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","1300 PEPPER WAY","ARCADIA","91006","6560104.35014294,1863747.52999927","913-08637-0585","0585","08637","CA0190005","TEMPLE","N"
16512868,"2013-09-09 21:52:30","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","5500 WOODRUFF AVE","LAKEWOOD",,"6526559.5209073,1770315.57283469","913-17860-1324","1324","17860","CA0190013","LAKEWOOD","N"
16508725,"2013-09-09 22:15:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","4300 ENCINITA AVE","ROSEMEAD","91770","6541135.27245636,1853291.8007278","913-08641-0530","0530","08641","CA0190005","TEMPLE","N"
16508729,"2013-09-09 23:27:00","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","25800 NARBONNE AVE","LOMITA","90717","6464383.94185661,1745767.64994611","913-03233-1713","1713","03233","CA0190017","LOMITA","N"
16508777,"2013-09-09 23:30:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","14600 FONSECA AVE","LA MIRADA","90638","6558397.79876605,1785702.93707302","913-12493-0464","0464","12493","CA0190004","NORWALK","N"
16509236,"2013-09-09 23:38:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","10600 WEAVER AVE","SOUTH EL MONTE","91733","6549068.53527237,1842002.50196712","913-08654-0562","0562","08654","CA0190005","TEMPLE","N"
16513047,"2013-09-10 00:00:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","42400 57TH ST W","LANCASTER",,"6492028.45414278,2060604.74553603","913-16540-1182","1182","16540","CA0190024","LANCASTER","N"
16509271,"2013-09-10 00:41:00","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","4800 W SLAUSON AVE","LOS ANGELES",,"6452063.52357411,1818081.30177812","913-02336-2767","2767","02336","CA0190065","MARINA DEL REY","N"
16508791,"2013-09-10 00:57:30","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","500 S HILL ST","LOS ANGELES","90017","6485397.0264608,1840148.39839187","913-05427-6403","6403","05427","CA0190031","TRANSIT SERVICES BUREAU","N"
16510753,"2013-09-10 01:30:00","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","19100 COLIMA RD","ROWLAND HEIGHTS",,"6596030.73011553,1817860.7437805","913-06269-2934","2934","06269","CA0190020","WALNUT","N"
16508959,"2013-09-10 01:55:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","13000 SAN JACINTO AVE","LA MIRADA","90638","6565609.41885719,1790645.53742401","913-12503-0467","0467","12503","CA0190004","NORWALK","N"
16508964,"2013-09-10 02:02:30","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2100 N FAIR OAKS AVE","ALTADENA","91001","6516141.00959213,1888676.18289779","913-02392-0774","0774","02392","CA0190007","ALTADENA","N"
16509006,"2013-09-10 02:07:30","385","THEFT, PETTY: Auto Parts And Accessories","1100 GERAGHTY AVE","EAST LOS ANGELES","90063","6506659.36123262,1840943.60054161","913-11153-0272","0272","11153","CA0190002","EAST LOS ANGELES","N"
16508803,"2013-09-10 02:08:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","3300 GREEN ST","PASADENA","91107","6536542.55704354,1875289.48690221","913-08645-0590","0590","08645","CA0190005","TEMPLE","N"
16510188,"2013-09-10 02:30:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","14900 TEXACO AVE","PARAMOUNT","90723","6509186.05963102,1785348.90044057","913-17685-1363","1363","17685","CA0190013","LAKEWOOD","N"
16509819,"2013-09-10 03:30:00","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3800 EARLE AVE","ROSEMEAD","91770","6536109.19964252,1850908.79616237","913-08665-0533","0533","08665","CA0190005","TEMPLE","N"
16509862,"2013-09-10 04:30:00","084","GRAND THEFT: From Unlocked Auto","16700 KIRKWALL RD","AZUSA","91702","6585839.40201922,1863229.28923787","913-04475-0867","0867","04475","CA0190008","SAN DIMAS","N"
16509947,"2013-09-10 05:45:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","21900 S VERMONT AVE","TORRANCE",,"6473604.8098878,1760053.91750504","913-09257-1697","1697","09257","CA0190016","CARSON","N"
16509886,"2013-09-10 05:50:00","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","15100 INGLEWOOD AVE","LAWNDALE",,"6452064.9728897,1784219.94865357","913-07918-0332","0332","07918","CA0190003","SOUTH LOS ANGELES","N"
16509888,"2013-09-10 08:52:30","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","3000 W AVENUE K","LANCASTER",,"6506234.22999546,2068075.11150017","913-16344-1129","1129","16344","CA0190024","LANCASTER","N"
16509268,"2013-09-10 09:15:00","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","14800 JERSEY AVE","NORWALK","90650","6535372.73113252,1784735.84944263","913-12508-0455","0455","12508","CA0190004","NORWALK","N"
16509800,"2013-09-10 09:17:30","082","GRAND THEFT: Purse Snatch","10100 GRANDEE AVE","LOS ANGELES","90002","6487873.65882488,1802393.26404949","913-05440-6015","6015","05440","CA0190031","TRANSIT SERVICES BUREAU","N"
16509540,"2013-09-10 10:30:00","385","THEFT, PETTY: Auto Parts And Accessories","10400 ROSECRANS AVE","BELLFLOWER","90706","6527890.11240619,1786393.17322536","913-17640-1333","1333","17640","CA0190013","LAKEWOOD","N"
16510512,"2013-09-10 10:31:00","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","37400 70TH ST E","PALMDALE",,"6559460.79780862,2027007.20710762","913-12992-2606","2606","12992","CA01900W9","PALMDALE","N"
16509392,"2013-09-10 10:47:30","350","LOCKER BURGLARY","J BLDG RM 100 & W WASHINGTON BLVD","LOS ANGELES","90015","6479850.58184505,1834510.77055953","913-00679-8734","8734","00679","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
16509719,"2013-09-10 11:07:30","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","5800 FULTON AVE","VALLEY GLEN","91401","6433927.10971577,1886648.20270178","913-00688-8743","8743","00688","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
